date,price,was_imputed
2025-07-21,2750.0,False
2025-07-22,2710.0,False
2025-07-23,2720.0,False
2025-07-24,2670.0,False
2025-07-25,2720.0,False
2025-07-26,2750.0,False
2025-07-27,2820.0,False
2025-07-28,2955.0,False
2025-07-29,3260.0,False
2025-07-30,3555.0,True
2025-07-31,3850.0,False
2025-08-01,3875.0,False
2025-08-02,3900.0,False
2025-08-03,3935.0,False
2025-08-04,3900.0,False
2025-08-05,3920.0,False
2025-08-06,3700.0,False
2025-08-07,3755.0,False
2025-08-08,3700.0,False
2025-08-09,3720.0,False
2025-08-10,3755.0,False
2025-08-11,3815.0,False
2025-08-12,3840.0,False
2025-08-13,3845.0,False
2025-08-14,3900.0,False
2025-08-15,3922.5,False
2025-08-16,3950.0,False
2025-08-17,4000.0,False
2025-08-18,3977.5,False
2025-08-19,3980.0,False
2025-08-20,3965.0,False
2025-08-21,4000.0,False
2025-08-22,4000.0,False
2025-08-23,3900.0,False
2025-08-24,3965.0,False
2025-08-25,3925.0,False
2025-08-26,3900.0,False
2025-08-27,3550.0,False
2025-08-28,3450.0,False
2025-08-29,3150.0,False
2025-08-30,3080.0,True
2025-08-31,3010.0,False
2025-09-01,3380.0,False
2025-09-02,3300.0,False
2025-09-03,3200.0,False
2025-09-04,3200.0,True
2025-09-05,3200.0,False
2025-09-06,3100.0,False
2025-09-07,3030.0,False
2025-09-08,2715.0,True
2025-09-09,2400.0,False
2025-09-10,2475.0,True
2025-09-11,2550.0,False
2025-09-12,2325.0,False
2025-09-13,2455.0,False
2025-09-14,2355.0,False
2025-09-15,2300.0,False
2025-09-16,2200.0,False
2025-09-17,2107.5,False
2025-09-18,2056.25,True
2025-09-19,2005.0,False
2025-09-20,2050.0,False
2025-09-21,2000.0,False
2025-09-22,2080.0,False
2025-09-23,2100.0,False
2025-09-24,2135.0,False
2025-09-25,2182.5,True
2025-09-26,2230.0,False
2025-09-27,2250.0,False
2025-09-28,2195.0,False
2025-09-29,2200.0,False
2025-09-30,2235.0,False
2025-10-01,2180.0,False
2025-10-02,2150.0,False
2025-10-03,2100.0,False
2025-10-04,2200.0,False
2025-10-05,2200.0,False
2025-10-06,2100.0,False
2025-10-07,2130.0,False
2025-10-08,2100.0,False
2025-10-09,2050.0,True
2025-10-10,2000.0,False
2025-10-11,2030.0,False
2025-10-12,2050.0,False
2025-10-13,2000.0,False
2025-10-14,2010.0,False
2025-10-15,2000.0,False
2025-10-16,1942.5,False
2025-10-17,1920.0,False
2025-10-18,1900.0,False
2025-10-19,1953.3333333333333,True
2025-10-20,2006.6666666666667,True
2025-10-21,2060.0,False
2025-10-22,2030.0,False
2025-10-23,1947.5,False
2025-10-24,2100.0,False
2025-10-25,2100.0,False
2025-10-26,2000.0,False
2025-10-27,2000.0,False
2025-10-28,1950.0,False
2025-10-29,1950.0,False
